# Original EC50 values for ladder_1
# Author: Hugh Haddox
# Index: ladder_1.index.csv
library,name,ec50_t,ec50_c,ec50_95ci_t,ec50_95ci_c,chip_name
Rocklin,EHEE_rd2_1133_PG_hp,1.99,0.27,0.0,0.2,ladder_304
Rocklin,EHEE_rd2_0245_PG_hp,2.68,0.26,0.1,0.1,ladder_305
Rocklin,HHH_rd1_0501,0.4,0.29,0.2,0.2,ladder_306
Eva2,ems_bGC_181,0.538960994451,1.41759293565,0.4,0.3,ladder_307
Eva2,ems_4hC_875_0001,0.624808472896,3.43485803265,0.6,0.1,ladder_308
Eva2,ems_ferrM_2454_0001,0.563154404139,0.453833570194,0.2,0.2,ladder_309
Eva2,ems_ferrM_7343_0002,0.661188440166,3.14345634872,0.7,0.5,ladder_310
Eva2,ems_4hM_4368,2.30908432454,3.3803581906299995,0.0,0.1,ladder_311
Eva2,ems_4hC_689_0001,2.24380136502,2.47620921505,0.1,0.1,ladder_312
Eva2,ems_4hC_1933_0002,2.2951797526,4.30660613573,0.9,0.2,ladder_313
Eva2,id_12737.kin_propCO_8.5_4.2_5.8_t0131_0012_0004_0001,2.24723558135,3.1931674683,0.0,0.0,ladder_314
Eva2,bp1_19.kin_propCO_8.0_3.4_1.2_t0086_0012_0004_0001,0.295605848156,0.265598367543,0.0,0.1,ladder_315
Eva2,ems_ferrM_3691_0001,0.353184345294,0.238358177557,0.3,0.3,ladder_316
Eva2,ems_thioM_22_0001,0.322777032735,0.290820387311,0.3,0.2,ladder_317
Eva2,bGM_632_0001,0.15856217303,0.116703318624,0.1,0.1,ladder_318
Eva2,ems_3hM_2113,3.4101252744200004,2.81169219177,1.0,1.0,ladder_319
Eva2,ems_3hM_1871,3.24571854795,4.41036045014,0.1,0.1,ladder_320
Eva2,bp1_6485.kin_propCO_8.0_5.8_12.5_t0113_0001_0004_0001,3.25997398436,2.11944449341,0.0,0.0,ladder_321
Eva2,ems_4hM_4885_0001,3.1715590441400003,4.28719965124,0.2,0.4,ladder_322
Eva2,ems_4hM_2590_0001,2.39435908118,0.557803135769,0.1,0.3,ladder_323
Eva2,ems_3hC_1780_0002,2.67395682116,2.49861801614,0.2,0.3,ladder_324
Eva2,ems_4hM_5297_0001,2.47845655694,4.43192127858,0.1,0.0,ladder_325
Eva2,ems_3hM_174,2.35838180054,3.3442615973,0.3,0.3,ladder_326
Eva2,ems_3hC_617,5.12212318303,4.95282831826,0.2,0.6,ladder_327
Eva2,id_12980.kin_propCO_7.5_3.4_1.2_t0063_0009_0005_0001,5.09245675103,4.25374567542,0.0,0.0,ladder_328
Eva2,ems_3hM_3647,5.16332393717,5.05462751022,0.0,0.1,ladder_329
Eva2,ems_3hM_965,5.17866726089,4.11215938268,0.2,0.6,ladder_330
Eva2,ems_3hM_1452,4.313051226640002,5.02380693961,0.2,0.8,ladder_331
Eva2,p1-14H-GBL-16H-GABBL-15H_0064_0001_0001_0001,4.18724962246,4.30374355754,0.0,0.0,ladder_332
Eva2,ems_3hC_1773_0002,4.30231162716,4.46222315264,0.0,0.0,ladder_333
Eva2,ems_3hC_1225,4.3519731869400005,4.38898076459,0.0,0.1,ladder_334
Eva2,id_10397.kin_propCO_8.5_4.2_5.8_t0130_0005_0009_0001,4.13469301621,3.1863177471599995,0.0,0.0,ladder_335
Eva2,bp1_8973.kin_propCO_8.0_47.6_-3.3_t0093_0001_0004_0001,4.04120927382,4.066449518430002,0.0,0.0,ladder_336
Eva2,ems_3hC_738,3.55577519359,4.33302562942,0.4,0.2,ladder_337
Eva2,bp1_2307.kin_propCO_6.5_-5.9_26.5_t0204_0003_0005_0001,4.1168832910900015,2.27168172597,0.0,0.0,ladder_338
Eva2,ems_thioM_222_0001,1.25843043386,3.23695993313,0.2,0.1,ladder_339
Eva2,id_10141.kin_propCO_8.5_4.2_5.8_t0134_0002_0008_0001,1.16122113916,2.14068344543,0.1,0.0,ladder_340
Eva2,ems_4hM_4026_0001,1.27543335734,2.57821066032,0.3,0.2,ladder_341
Eva2,id_10978.kin_propCO_7.5_3.8_-3.4_t0073_0002_0007_0001,1.22358196866,3.28352600998,0.2,0.1,ladder_342
Eva2,ems_thioM_973,0.514057649385,0.5914144737979999,1.2,0.6,ladder_343
Eva2,ems_4hC_2061_0001,1.3661657457700005,0.638442866586,0.2,0.3,ladder_344
Eva2,ems_ferrM_1120_0001,0.596769410655,0.514190536426,0.5,0.3,ladder_345
Eva2,p1-14H-GBL-16H-GABBL-15H_0342_0001_0001_0002,4.2890987844,0.610121540887,0.1,0.7,ladder_346
Eva2,id_13721.kin_propCO_7.0_3.4_1.2_t0039_0022_0006_0001,3.32406624985,2.21326107437,0.0,1.0,ladder_347
Eva2,bp1_57.kin_propCO_7.0_-0.2_-5.4_t0029_0003_0003_0001,3.11051688217,2.01935364762,0.0,0.0,ladder_348
Eva2,p1-15H-GBL-16H-GBL-16H_0039_0001_0001_0002,4.38700723243,2.23757675977,0.0,1.0,ladder_349
Eva2,p1-14H-GBL-16H-GBL-14H_0419_0001_0001_0002,4.299723480880001,2.14034407486,0.0,0.1,ladder_350
Eva2,ems_3hC_595,2.31579657596,5.43147589354,0.2,0.4,ladder_351
Eva2,ems_ferrM_997_0001,4.24775384829,5.434072594809999,0.1,0.1,ladder_352
Eva2,ems_3hC_479,2.60544844319,5.38906201665,0.2,0.3,ladder_353
Eva2,ems_3hM_1072,2.53773997206,5.45507408253,0.3,0.4,ladder_354
Eva2,ems_f2_623,0.477813643889,0.433095927106,0.4,0.4,ladder_355
Eva2,p1-15H-GBL-16H-GABBL-16H_0378_0001_0001_0001,0.248163249388,0.239942741464,0.3,0.2,ladder_356
Eva2,ems_4hC_3262,0.24671996054,0.167978009802,0.1,0.2,ladder_357
Eva2,ems_3hM_3437,0.309826032003,0.241775675079,0.2,0.1,ladder_358
Eva2,ems_4hM_502_0001,2.24832336658,3.31400666013,0.1,0.0,ladder_359
Eva2,ems_3hM_3316,2.34235390109,3.31682761024,0.1,0.2,ladder_360
Eva2,id_13900.kin_propCO_8.0_-0.2_-5.4_t0079_0042_0007_0001,3.23818338878,3.27095710747,0.0,0.1,ladder_361
Eva2,p1-14H-GBL-16H-GABBL-15H_0066_0001_0001_0001,4.2656092597500015,3.11981312852,0.1,0.0,ladder_362
Eva2,ems_thioM_288_0001,1.14978140109,2.34706840496,0.5,0.1,ladder_363
Eva2,ems_4hC_2929_0002,2.23503564687,2.55586357057,0.9,0.3,ladder_364
Eva2,bGM_227_0001,1.18671073323,2.38392808006,0.1,0.1,ladder_365
Eva2,ems_ferrC_397,0.415405148059,2.40598140853,0.3,0.2,ladder_366
Eva2,ems_4hM_3604,3.0876044792000004,5.1354239502,0.6,0.4,ladder_367
Eva2,ems_3hM_1660,4.40086522491,5.10115896552,0.1,0.2,ladder_368
Eva2,ems_3hC_820_0001,4.526656014459999,5.10410416094,0.5,0.4,ladder_369
Eva2,ems_3hM_1251,4.86256146993,5.13331823313,0.2,0.1,ladder_370
Eva2,ems_3hC_690_0001,3.1821278595200004,4.29886309103,0.1,0.1,ladder_371
Eva2,ems_3hM_2062,4.27711013024,4.26458828388,0.1,0.0,ladder_372
Eva2,ems_ferrM_3764_0001,2.36485960223,4.25768949625,0.1,0.0,ladder_373
Eva2,ems_3hM_417,4.95389541673,4.43859684687,0.0,0.0,ladder_374
Eva2,ems_4hM_870_0001,2.38046308203,4.13146791424,0.1,0.2,ladder_375
Eva2,ems_ferrM_7283,2.31885139597,4.12654681802,0.1,0.0,ladder_376
Eva2,ems_ferrM_6895,3.34725356005,4.09668786371,0.1,0.1,ladder_377
Eva2,ems_4hM_3571_0001,3.23839592943,4.09972403065,1.2,0.1,ladder_378
Eva2,p1-15H-GBL-16H-GBL-16H_0039_0001_0001_0001,4.2865179190300005,1.37983421477,0.0,0.2,ladder_379
Eva2,ems_ferrM_2743_0001,1.37827000442,1.20729028826,0.4,0.8,ladder_380
Eva2,ems_ferrM_3327_0001,0.591415881495,1.31847822338,0.3,0.3,ladder_381
Eva2,ems_thioFL2_181,0.650283833551,1.16422879656,0.6,0.7,ladder_382
