# 	 comment
library,name
Rocklin,EEHEE_rd3_0527
Rocklin,HEEH_rd3_0869
Rocklin,EHEE_rd1_0364
Rocklin,EEHEE_rd1_0342
Rocklin,HEEH_rd2_0151
Rocklin,HHH_rd4_0439
Rocklin,EEHEE_rd1_0897
Rocklin,EEHEE_rd4_0117
Rocklin,EEHEE_rd3_0146
Rocklin,EHEE_rd4_0131
Rocklin,EHEE_rd4_0696
Rocklin,EEHEE_rd3_1706
Rocklin,EHEE_rd3_0160
Rocklin,EEHEE_rd1_0723
Rocklin,HEEH_rd2_0297
Rocklin,HHH_rd3_0009
Rocklin,EEHEE_rd1_0084
Rocklin,HEEH_rd2_0530
Rocklin,HHH_rd4_0058
Rocklin,HEEH_rd2_0942
Rocklin,EHEE_rd1_0705
Rocklin,EHEE_rd2_0858
Rocklin,EHEE_rd2_0889
Rocklin,EHEE_rd1_0073
Rocklin,HEEH_rd2_0246
Rocklin,HEEH_rd2_0993
Rocklin,EEHEE_rd1_0055
Rocklin,HHH_rd4_0089
Rocklin,HEEH_rd1_0169
Rocklin,EEHEE_rd3_1070
Rocklin,EHEE_rd4_0647
Rocklin,EEHEE_rd3_0630
Rocklin,EEHEE_rd3_0197
Rocklin,HHH_rd2_0235
Rocklin,EEHEE_rd4_0661
Rocklin,HEEH_rd2_0627
Rocklin,EEHEE_rd1_0393
Rocklin,HEEH_rd1_0508
Rocklin,EEHEE_rd1_0846
Rocklin,HEEH_rd2_0180
Rocklin,EEHEE_rd1_0434
Rocklin,HEEH_rd2_1067
Rocklin,EHEE_rd1_0860
Rocklin,EHEE_rd1_0412
Rocklin,EEHEE_rd3_0251
Rocklin,HHH_rd1_0909
Rocklin,EEHEE_rd3_0984
Rocklin,EEHEE_rd4_0200
Rocklin,EEHEE_rd3_1411
Rocklin,EHEE_rd4_0581
Rocklin,EHEE_rd4_0226
Rocklin,HEEH_rd2_1285
Rocklin,EHEE_rd1_0157
Rocklin,EEHEE_rd1_1096
Rocklin,EHEE_rd2_0278
Rocklin,EEHEE_rd1_0171
