# Eva1 proteins
library,name
Eva1,ems_ferrM_4943
Eva1,ems_4hM_5100
Eva1,ems_thioM_524
Eva1,ems_4hM_3933_0002
Eva1,ems_ferrM_7383
Eva1,ems_coilC_112
Eva1,ems_4hM_376_0002
Eva1,ems_bGC_98
Eva1,ems_f2_4
Eva1,ems_ferrM_3948
Eva1,ems_ferrM_765
Eva1,ems_ferrM_5630_0002
Eva1,ems_ferrM_4150
Eva1,ems_ferrC_737
Eva1,bGM_60
Eva1,ems_bGC_150
Eva1,ems_4hM_4486
Eva1,bGM_609
Eva1,ems_ferrM_6605
Eva1,ems_ferrM_304
Eva1,ems_4hM_4452_0002
Eva1,ems_4hM_883
Eva1,bGM_385_0002
Eva1,ems_4hC_1798_0002
Eva1,ems_4hM_4068_0002
Eva1,ems_4hC_1823_0002
Eva1,ems_4hM_2454_0002
Eva1,ems_4hC_2820_0002
Eva1,ems_4hM_2786
Eva1,ems_f4m_22
Eva1,ems_ferrM_3862
Eva1,ems_ferrM_3410
Eva1,ems_ferrM_3146_0002
Eva1,ems_ferrM_2985
Eva1,ems_ferrM_2250
Eva1,ems_ferrM_1890
Eva1,ems_4hM_4415_0002
Eva1,ems_ferrM_1345
Eva1,ems_4hM_1693
Eva1,ems_ferrC_1440
Eva1,ems_4hC_2890
Eva1,ems_4hC_2345
Eva1,ems_4hM_3200
Eva1,ems_ferrM_2631
Eva1,ems_4hM_4322_0002
Eva1,ems_ferrM_589
Eva1,ems_ferrM_1399_0002
Eva1,bGM_723
Eva1,ems_4hM_3974_0002
Eva1,ems_ferrC_1786
Eva1,ems_f2c_33
Eva1,ems_ferrC_12
Eva1,ems_bGwo_26_0002
Eva1,ems_ferrC_1021
Eva1,ems_ferrM_1083
Eva1,ems_ferrM_2675_0002
Eva1,ems_ferrM_1052
Eva1,bGM_520_0002
Eva1,ems_4hM_2970_0002
Eva1,ems_fer_extC_156
Eva1,ems_thioM_1023
Eva1,ems_ferrM_4673_0002
Eva1,ems_4hM_1223
Eva1,ems_4hM_4976_0002
Eva1,ems_4hM_1584
Eva1,ems_4hM_978
Eva1,ems_4hC_51_0002
Eva1,ems_ferrM_558
Eva1,ems_ferrM_3707
Eva1,ems_4hM_2336
Eva1,ems_ferrM_6059
Eva1,ems_f4m_332
Eva1,ems_4hM_2491
Eva1,ems_thioM_1025_0002
Eva1,ems_4hM_3904
Eva1,ems_thioM_719
Eva1,ems_4hM_3320_0002
Eva1,ems_4hC_2433
Eva1,ems_4hM_965_0002
Eva1,ems_4hC_2394
Eva1,ems_4hM_1642
Eva1,ems_ferrC_1491
Eva1,ems_ferrM_1433
Eva1,ems_ferrM_1841
Eva1,ems_4hM_3417_0002
Eva1,ems_ferrM_5095_0002
Eva1,ems_ferrC_978
Eva1,ems_ferrM_6096_0002
Eva1,ems_ferrM_2526
Eva1,ems_f2c_9
Eva1,ems_4hC_1230_0002
Eva1,ems_4hC_2233_0002
Eva1,bGM_434
Eva1,ems_ferrC_2223
Eva1,ems_4hC_2609_0002
Eva1,ems_ferrM_4144_0002
Eva1,ems_ferrM_6438
Eva1,ems_4hC_877_0002
Eva1,ems_ferrM_3366
Eva1,bGM_393
Eva1,ems_ferrM_400
Eva1,ems_ferrM_872
Eva1,ems_4hM_4020_0002
Eva1,ems_thioM_641
Eva1,ems_4hM_1025_0002
Eva1,ems_4hC_2919
Eva1,ems_4hM_5265
Eva1,ems_ferrM_3573_0002
Eva1,ems_thioC_272
Eva1,ems_ferrM_5014
Eva1,ems_4hM_4857
Eva1,ems_4hM_409_0002
Eva1,ems_4hC_3238_0002
Eva1,ems_ferrM_5575_0002
Eva1,ems_ferrM_7320
Eva1,ems_thioM_220
Eva1,ems_ferrM_3244_0002
Eva1,ems_thioM_587
Eva1,ems_ferrM_6560
Eva1,ems_4hM_794
Eva1,ems_f2_658
Eva1,ems_bGC_235
Eva1,ems_4hM_4044
Eva1,ems_ferrM_5475
Eva1,ems_ferrM_1396_0002
Eva1,ems_4hM_1328_0002
Eva1,ems_ferrM_2395_0002
Eva1,ems_ferrM_4235
Eva1,ems_ferrM_902_0002
